//CSV contenant les positions et les vitesses de N=10 particules évoluant dans un espace infini durant T=10000 tours.
//Chaque particule est décrite à chaque tour par sa position x et y et sa vitesse vx et vy (ex pour la particule 0 : x0,y0,vx0,vy0).

Tour,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4,x5,y5,vx5,vy5,x6,y6,vx6,vy6,x7,y7,vx7,vy7,x8,y8,vx8,vy8,x9,y9,vx9,vy9
610,62.00,-2421.00,0.00,-4.00,-1791.00,-557.00,-3.00,-1.00,1165.00,3074.00,2.00,5.00,5461.00,-55.00,9.00,-0.00,4366.00,5444.00,7.00,9.00,-6056.00,23.00,-10.00,0.00,5485.00,-1259.00,9.00,-2.00,3706.00,2506.00,6.00,4.00,35.00,5479.00,0.00,9.00,1768.00,531.00,3.00,1.00
620,62.00,-2461.00,0.00,-4.00,-1821.00,-567.00,-3.00,-1.00,1185.00,3124.00,2.00,5.00,5551.00,-55.00,9.00,-0.00,4436.00,5534.00,7.00,9.00,-6156.00,23.00,-10.00,0.00,5575.00,-1279.00,9.00,-2.00,3766.00,2546.00,6.00,4.00,35.00,5569.00,0.00,9.00,1798.00,541.00,3.00,1.00
630,62.00,-2501.00,0.00,-4.00,-1851.00,-577.00,-3.00,-1.00,1205.00,3174.00,2.00,5.00,5641.00,-55.00,9.00,-0.00,4506.00,5624.00,7.00,9.00,-6256.00,23.00,-10.00,0.00,5665.00,-1299.00,9.00,-2.00,3826.00,2586.00,6.00,4.00,35.00,5659.00,0.00,9.00,1828.00,551.00,3.00,1.00
640,62.00,-2541.00,0.00,-4.00,-1881.00,-587.00,-3.00,-1.00,1225.00,3224.00,2.00,5.00,5731.00,-55.00,9.00,-0.00,4576.00,5714.00,7.00,9.00,-6356.00,23.00,-10.00,0.00,5755.00,-1319.00,9.00,-2.00,3886.00,2626.00,6.00,4.00,35.00,5749.00,0.00,9.00,1858.00,561.00,3.00,1.00
650,62.00,-2581.00,0.00,-4.00,-1911.00,-597.00,-3.00,-1.00,1245.00,3274.00,2.00,5.00,5821.00,-55.00,9.00,-0.00,4646.00,5804.00,7.00,9.00,-6456.00,23.00,-10.00,0.00,5845.00,-1339.00,9.00,-2.00,3946.00,2666.00,6.00,4.00,35.00,5839.00,0.00,9.00,1888.00,571.00,3.00,1.00
660,62.00,-2621.00,0.00,-4.00,-1941.00,-607.00,-3.00,-1.00,1265.00,3324.00,2.00,5.00,5911.00,-55.00,9.00,-0.00,4716.00,5894.00,7.00,9.00,-6556.00,23.00,-10.00,0.00,5935.00,-1359.00,9.00,-2.00,4006.00,2706.00,6.00,4.00,35.00,5929.00,0.00,9.00,1918.00,581.00,3.00,1.00
670,62.00,-2661.00,0.00,-4.00,-1971.00,-617.00,-3.00,-1.00,1285.00,3374.00,2.00,5.00,6001.00,-55.00,9.00,-0.00,4786.00,5984.00,7.00,9.00,-6656.00,23.00,-10.00,0.00,6025.00,-1379.00,9.00,-2.00,4066.00,2746.00,6.00,4.00,35.00,6019.00,0.00,9.00,1948.00,591.00,3.00,1.00
680,62.00,-2701.00,0.00,-4.00,-2001.00,-627.00,-3.00,-1.00,1305.00,3424.00,2.00,5.00,6091.00,-55.00,9.00,-0.00,4856.00,6074.00,7.00,9.00,-6756.00,23.00,-10.00,0.00,6115.00,-1399.00,9.00,-2.00,4126.00,2786.00,6.00,4.00,35.00,6109.00,0.00,9.00,1978.00,601.00,3.00,1.00
690,62.00,-2741.00,0.00,-4.00,-2031.00,-637.00,-3.00,-1.00,1325.00,3474.00,2.00,5.00,6181.00,-55.00,9.00,-0.00,4926.00,6164.00,7.00,9.00,-6856.00,23.00,-10.00,0.00,6205.00,-1419.00,9.00,-2.00,4186.00,2826.00,6.00,4.00,35.00,6199.00,0.00,9.00,2008.00,611.00,3.00,1.00
700,62.00,-2781.00,0.00,-4.00,-2061.00,-647.00,-3.00,-1.00,1345.00,3524.00,2.00,5.00,6271.00,-55.00,9.00,-0.00,4996.00,6254.00,7.00,9.00,-6956.00,23.00,-10.00,0.00,6295.00,-1439.00,9.00,-2.00,4246.00,2866.00,6.00,4.00,35.00,6289.00,0.00,9.00,2038.00,621.00,3.00,1.00
710,62.00,-2821.00,0.00,-4.00,-2091.00,-657.00,-3.00,-1.00,1365.00,3574.00,2.00,5.00,6361.00,-55.00,9.00,-0.00,5066.00,6344.00,7.00,9.00,-7056.00,23.00,-10.00,0.00,6385.00,-1459.00,9.00,-2.00,4306.00,2906.00,6.00,4.00,35.00,6379.00,0.00,9.00,2068.00,631.00,3.00,1.00
720,62.00,-2861.00,0.00,-4.00,-2121.00,-667.00,-3.00,-1.00,1385.00,3624.00,2.00,5.00,6451.00,-55.00,9.00,-0.00,5136.00,6434.00,7.00,9.00,-7156.00,23.00,-10.00,0.00,6475.00,-1479.00,9.00,-2.00,4366.00,2946.00,6.00,4.00,35.00,6469.00,0.00,9.00,2098.00,641.00,3.00,1.00
730,62.00,-2901.00,0.00,-4.00,-2151.00,-677.00,-3.00,-1.00,1405.00,3674.00,2.00,5.00,6541.00,-55.00,9.00,-0.00,5206.00,6524.00,7.00,9.00,-7256.00,23.00,-10.00,0.00,6565.00,-1499.00,9.00,-2.00,4426.00,2986.00,6.00,4.00,35.00,6559.00,0.00,9.00,2128.00,651.00,3.00,1.00
740,62.00,-2941.00,0.00,-4.00,-2181.00,-687.00,-3.00,-1.00,1425.00,3724.00,2.00,5.00,6631.00,-55.00,9.00,-0.00,5276.00,6614.00,7.00,9.00,-7356.00,23.00,-10.00,0.00,6655.00,-1519.00,9.00,-2.00,4486.00,3026.00,6.00,4.00,35.00,6649.00,0.00,9.00,2158.00,661.00,3.00,1.00
750,62.00,-2981.00,0.00,-4.00,-2211.00,-697.00,-3.00,-1.00,1445.00,3774.00,2.00,5.00,6721.00,-55.00,9.00,-0.00,5346.00,6704.00,7.00,9.00,-7456.00,23.00,-10.00,0.00,6745.00,-1539.00,9.00,-2.00,4546.00,3066.00,6.00,4.00,35.00,6739.00,0.00,9.00,2188.00,671.00,3.00,1.00
760,62.00,-3021.00,0.00,-4.00,-2241.00,-707.00,-3.00,-1.00,1465.00,3824.00,2.00,5.00,6811.00,-55.00,9.00,-0.00,5416.00,6794.00,7.00,9.00,-7556.00,23.00,-10.00,0.00,6835.00,-1559.00,9.00,-2.00,4606.00,3106.00,6.00,4.00,35.00,6829.00,0.00,9.00,2218.00,681.00,3.00,1.00
770,62.00,-3061.00,0.00,-4.00,-2271.00,-717.00,-3.00,-1.00,1485.00,3874.00,2.00,5.00,6901.00,-55.00,9.00,-0.00,5486.00,6884.00,7.00,9.00,-7656.00,23.00,-10.00,0.00,6925.00,-1579.00,9.00,-2.00,4666.00,3146.00,6.00,4.00,35.00,6919.00,0.00,9.00,2248.00,691.00,3.00,1.00
780,62.00,-3101.00,0.00,-4.00,-2301.00,-727.00,-3.00,-1.00,1505.00,3924.00,2.00,5.00,6991.00,-55.00,9.00,-0.00,5556.00,6974.00,7.00,9.00,-7756.00,23.00,-10.00,0.00,7015.00,-1599.00,9.00,-2.00,4726.00,3186.00,6.00,4.00,35.00,7009.00,0.00,9.00,2278.00,701.00,3.00,1.00
790,62.00,-3141.00,0.00,-4.00,-2331.00,-737.00,-3.00,-1.00,1525.00,3974.00,2.00,5.00,7081.00,-55.00,9.00,-0.00,5626.00,7064.00,7.00,9.00,-7856.00,23.00,-10.00,0.00,7105.00,-1619.00,9.00,-2.00,4786.00,3226.00,6.00,4.00,35.00,7099.00,0.00,9.00,2308.00,711.00,3.00,1.00
800,62.00,-3181.00,0.00,-4.00,-2361.00,-747.00,-3.00,-1.00,1545.00,4024.00,2.00,5.00,7171.00,-55.00,9.00,-0.00,5696.00,7154.00,7.00,9.00,-7956.00,23.00,-10.00,0.00,7195.00,-1639.00,9.00,-2.00,4846.00,3266.00,6.00,4.00,35.00,7189.00,0.00,9.00,2338.00,721.00,3.00,1.00
810,62.00,-3221.00,0.00,-4.00,-2391.00,-757.00,-3.00,-1.00,1565.00,4074.00,2.00,5.00,7261.00,-55.00,9.00,-0.00,5766.00,7244.00,7.00,9.00,-8056.00,23.00,-10.00,0.00,7285.00,-1659.00,9.00,-2.00,4906.00,3306.00,6.00,4.00,35.00,7279.00,0.00,9.00,2368.00,731.00,3.00,1.00
820,62.00,-3261.00,0.00,-4.00,-2421.00,-767.00,-3.00,-1.00,1585.00,4124.00,2.00,5.00,7351.00,-55.00,9.00,-0.00,5836.00,7334.00,7.00,9.00,-8156.00,23.00,-10.00,0.00,7375.00,-1679.00,9.00,-2.00,4966.00,3346.00,6.00,4.00,35.00,7369.00,0.00,9.00,2398.00,741.00,3.00,1.00
830,62.00,-3301.00,0.00,-4.00,-2451.00,-777.00,-3.00,-1.00,1605.00,4174.00,2.00,5.00,7441.00,-55.00,9.00,-0.00,5906.00,7424.00,7.00,9.00,-8256.00,23.00,-10.00,0.00,7465.00,-1699.00,9.00,-2.00,5026.00,3386.00,6.00,4.00,35.00,7459.00,0.00,9.00,2428.00,751.00,3.00,1.00
840,62.00,-3341.00,0.00,-4.00,-2481.00,-787.00,-3.00,-1.00,1625.00,4224.00,2.00,5.00,7531.00,-55.00,9.00,-0.00,5976.00,7514.00,7.00,9.00,-8356.00,23.00,-10.00,0.00,7555.00,-1719.00,9.00,-2.00,5086.00,3426.00,6.00,4.00,35.00,7549.00,0.00,9.00,2458.00,761.00,3.00,1.00
850,62.00,-3381.00,0.00,-4.00,-2511.00,-797.00,-3.00,-1.00,1645.00,4274.00,2.00,5.00,7621.00,-55.00,9.00,-0.00,6046.00,7604.00,7.00,9.00,-8456.00,23.00,-10.00,0.00,7645.00,-1739.00,9.00,-2.00,5146.00,3466.00,6.00,4.00,35.00,7639.00,0.00,9.00,2488.00,771.00,3.00,1.00
860,62.00,-3421.00,0.00,-4.00,-2541.00,-807.00,-3.00,-1.00,1665.00,4324.00,2.00,5.00,7711.00,-55.00,9.00,-0.00,6116.00,7694.00,7.00,9.00,-8556.00,23.00,-10.00,0.00,7735.00,-1759.00,9.00,-2.00,5206.00,3506.00,6.00,4.00,35.00,7729.00,0.00,9.00,2518.00,781.00,3.00,1.00
870,62.00,-3461.00,0.00,-4.00,-2571.00,-817.00,-3.00,-1.00,1685.00,4374.00,2.00,5.00,7801.00,-55.00,9.00,-0.00,6186.00,7784.00,7.00,9.00,-8656.00,23.00,-10.00,0.00,7825.00,-1779.00,9.00,-2.00,5266.00,3546.00,6.00,4.00,35.00,7819.00,0.00,9.00,2548.00,791.00,3.00,1.00
880,62.00,-3501.00,0.00,-4.00,-2601.00,-827.00,-3.00,-1.00,1705.00,4424.00,2.00,5.00,7891.00,-55.00,9.00,-0.00,6256.00,7874.00,7.00,9.00,-8756.00,23.00,-10.00,0.00,7915.00,-1799.00,9.00,-2.00,5326.00,3586.00,6.00,4.00,35.00,7909.00,0.00,9.00,2578.00,801.00,3.00,1.00
890,62.00,-3541.00,0.00,-4.00,-2631.00,-837.00,-3.00,-1.00,1725.00,4474.00,2.00,5.00,7981.00,-55.00,9.00,-0.00,6326.00,7964.00,7.00,9.00,-8856.00,23.00,-10.00,0.00,8005.00,-1819.00,9.00,-2.00,5386.00,3626.00,6.00,4.00,35.00,7999.00,0.00,9.00,2608.00,811.00,3.00,1.00
900,62.00,-3581.00,0.00,-4.00,-2661.00,-847.00,-3.00,-1.00,1745.00,4524.00,2.00,5.00,8071.00,-55.00,9.00,-0.00,6396.00,8054.00,7.00,9.00,-8956.00,23.00,-10.00,0.00,8095.00,-1839.00,9.00,-2.00,5446.00,3666.00,6.00,4.00,35.00,8089.00,0.00,9.00,2638.00,821.00,3.00,1.00
910,62.00,-3621.00,0.00,-4.00,-2691.00,-857.00,-3.00,-1.00,1765.00,4574.00,2.00,5.00,8161.00,-55.00,9.00,-0.00,6466.00,8144.00,7.00,9.00,-9056.00,23.00,-10.00,0.00,8185.00,-1859.00,9.00,-2.00,5506.00,3706.00,6.00,4.00,35.00,8179.00,0.00,9.00,2668.00,831.00,3.00,1.00
920,62.00,-3661.00,0.00,-4.00,-2721.00,-867.00,-3.00,-1.00,1785.00,4624.00,2.00,5.00,8251.00,-55.00,9.00,-0.00,6536.00,8234.00,7.00,9.00,-9156.00,23.00,-10.00,0.00,8275.00,-1879.00,9.00,-2.00,5566.00,3746.00,6.00,4.00,35.00,8269.00,0.00,9.00,2698.00,841.00,3.00,1.00
930,62.00,-3701.00,0.00,-4.00,-2751.00,-877.00,-3.00,-1.00,1805.00,4674.00,2.00,5.00,8341.00,-55.00,9.00,-0.00,6606.00,8324.00,7.00,9.00,-9256.00,23.00,-10.00,0.00,8365.00,-1899.00,9.00,-2.00,5626.00,3786.00,6.00,4.00,35.00,8359.00,0.00,9.00,2728.00,851.00,3.00,1.00
940,62.00,-3741.00,0.00,-4.00,-2781.00,-887.00,-3.00,-1.00,1825.00,4724.00,2.00,5.00,8431.00,-55.00,9.00,-0.00,6676.00,8414.00,7.00,9.00,-9356.00,23.00,-10.00,0.00,8455.00,-1919.00,9.00,-2.00,5686.00,3826.00,6.00,4.00,35.00,8449.00,0.00,9.00,2758.00,861.00,3.00,1.00
950,62.00,-3781.00,0.00,-4.00,-2811.00,-897.00,-3.00,-1.00,1845.00,4774.00,2.00,5.00,8521.00,-55.00,9.00,-0.00,6746.00,8504.00,7.00,9.00,-9456.00,23.00,-10.00,0.00,8545.00,-1939.00,9.00,-2.00,5746.00,3866.00,6.00,4.00,35.00,8539.00,0.00,9.00,2788.00,871.00,3.00,1.00
960,62.00,-3821.00,0.00,-4.00,-2841.00,-907.00,-3.00,-1.00,1865.00,4824.00,2.00,5.00,8611.00,-55.00,9.00,-0.00,6816.00,8594.00,7.00,9.00,-9556.00,23.00,-10.00,0.00,8635.00,-1959.00,9.00,-2.00,5806.00,3906.00,6.00,4.00,35.00,8629.00,0.00,9.00,2818.00,881.00,3.00,1.00
970,62.00,-3861.00,0.00,-4.00,-2871.00,-917.00,-3.00,-1.00,1885.00,4874.00,2.00,5.00,8701.00,-55.00,9.00,-0.00,6886.00,8684.00,7.00,9.00,-9656.00,23.00,-10.00,0.00,8725.00,-1979.00,9.00,-2.00,5866.00,3946.00,6.00,4.00,35.00,8719.00,0.00,9.00,2848.00,891.00,3.00,1.00
980,62.00,-3901.00,0.00,-4.00,-2901.00,-927.00,-3.00,-1.00,1905.00,4924.00,2.00,5.00,8791.00,-55.00,9.00,-0.00,6956.00,8774.00,7.00,9.00,-9756.00,23.00,-10.00,0.00,8815.00,-1999.00,9.00,-2.00,5926.00,3986.00,6.00,4.00,35.00,8809.00,0.00,9.00,2878.00,901.00,3.00,1.00
990,62.00,-3941.00,0.00,-4.00,-2931.00,-937.00,-3.00,-1.00,1925.00,4974.00,2.00,5.00,8881.00,-55.00,9.00,-0.00,7026.00,8864.00,7.00,9.00,-9856.00,23.00,-10.00,0.00,8905.00,-2019.00,9.00,-2.00,5986.00,4026.00,6.00,4.00,35.00,8899.00,0.00,9.00,2908.00,911.00,3.00,1.00
1000,62.00,-3981.00,0.00,-4.00,-2961.00,-947.00,-3.00,-1.00,1945.00,5024.00,2.00,5.00,8971.00,-55.00,9.00,-0.00,7096.00,8954.00,7.00,9.00,-9956.00,23.00,-10.00,0.00,8995.00,-2039.00,9.00,-2.00,6046.00,4066.00,6.00,4.00,35.00,8989.00,0.00,9.00,2938.00,921.00,3.00,1.00
1010,62.00,-4021.00,0.00,-4.00,-2991.00,-957.00,-3.00,-1.00,1965.00,5074.00,2.00,5.00,9061.00,-55.00,9.00,-0.00,7166.00,9044.00,7.00,9.00,-10056.00,23.00,-10.00,0.00,9085.00,-2059.00,9.00,-2.00,6106.00,4106.00,6.00,4.00,35.00,9079.00,0.00,9.00,2968.00,931.00,3.00,1.00
1020,62.00,-4061.00,0.00,-4.00,-3021.00,-967.00,-3.00,-1.00,1985.00,5124.00,2.00,5.00,9151.00,-55.00,9.00,-0.00,7236.00,9134.00,7.00,9.00,-10156.00,23.00,-10.00,0.00,9175.00,-2079.00,9.00,-2.00,6166.00,4146.00,6.00,4.00,35.00,9169.00,0.00,9.00,2998.00,941.00,3.00,1.00
1030,62.00,-4101.00,0.00,-4.00,-3051.00,-977.00,-3.00,-1.00,2005.00,5174.00,2.00,5.00,9241.00,-55.00,9.00,-0.00,7306.00,9224.00,7.00,9.00,-10256.00,23.00,-10.00,0.00,9265.00,-2099.00,9.00,-2.00,6226.00,4186.00,6.00,4.00,35.00,9259.00,0.00,9.00,3028.00,951.00,3.00,1.00
1040,62.00,-4141.00,0.00,-4.00,-3081.00,-987.00,-3.00,-1.00,2025.00,5224.00,2.00,5.00,9331.00,-55.00,9.00,-0.00,7376.00,9314.00,7.00,9.00,-10356.00,23.00,-10.00,0.00,9355.00,-2119.00,9.00,-2.00,6286.00,4226.00,6.00,4.00,35.00,9349.00,0.00,9.00,3058.00,961.00,3.00,1.00
1050,62.00,-4181.00,0.00,-4.00,-3111.00,-997.00,-3.00,-1.00,2045.00,5274.00,2.00,5.00,9421.00,-55.00,9.00,-0.00,7446.00,9404.00,7.00,9.00,-10456.00,23.00,-10.00,0.00,9445.00,-2139.00,9.00,-2.00,6346.00,4266.00,6.00,4.00,35.00,9439.00,0.00,9.00,3088.00,971.00,3.00,1.00
1060,62.00,-4221.00,0.00,-4.00,-3141.00,-1007.00,-3.00,-1.00,2065.00,5324.00,2.00,5.00,9511.00,-55.00,9.00,-0.00,7516.00,9494.00,7.00,9.00,-10556.00,23.00,-10.00,0.00,9535.00,-2159.00,9.00,-2.00,6406.00,4306.00,6.00,4.00,35.00,9529.00,0.00,9.00,3118.00,981.00,3.00,1.00
1070,62.00,-4261.00,0.00,-4.00,-3171.00,-1017.00,-3.00,-1.00,2085.00,5374.00,2.00,5.00,9601.00,-55.00,9.00,-0.00,7586.00,9584.00,7.00,9.00,-10656.00,23.00,-10.00,0.00,9625.00,-2179.00,9.00,-2.00,6466.00,4346.00,6.00,4.00,35.00,9619.00,0.00,9.00,3148.00,991.00,3.00,1.00
1080,62.00,-4301.00,0.00,-4.00,-3201.00,-1027.00,-3.00,-1.00,2105.00,5424.00,2.00,5.00,9691.00,-55.00,9.00,-0.00,7656.00,9674.00,7.00,9.00,-10756.00,23.00,-10.00,0.00,9715.00,-2199.00,9.00,-2.00,6526.00,4386.00,6.00,4.00,35.00,9709.00,0.00,9.00,3178.00,1001.00,3.00,1.00
1090,62.00,-4341.00,0.00,-4.00,-3231.00,-1037.00,-3.00,-1.00,2125.00,5474.00,2.00,5.00,9781.00,-55.00,9.00,-0.00,7726.00,9764.00,7.00,9.00,-10856.00,23.00,-10.00,0.00,9805.00,-2219.00,9.00,-2.00,6586.00,4426.00,6.00,4.00,35.00,9799.00,0.00,9.00,3208.00,1011.00,3.00,1.00
1100,62.00,-4381.00,0.00,-4.00,-3261.00,-1047.00,-3.00,-1.00,2145.00,5524.00,2.00,5.00,9871.00,-55.00,9.00,-0.00,7796.00,9854.00,7.00,9.00,-10956.00,23.00,-10.00,0.00,9895.00,-2239.00,9.00,-2.00,6646.00,4466.00,6.00,4.00,35.00,9889.00,0.00,9.00,3238.00,1021.00,3.00,1.00
1110,62.00,-4421.00,0.00,-4.00,-3291.00,-1057.00,-3.00,-1.00,2165.00,5574.00,2.00,5.00,9961.00,-55.00,9.00,-0.00,7866.00,9944.00,7.00,9.00,-11056.00,23.00,-10.00,0.00,9985.00,-2259.00,9.00,-2.00,6706.00,4506.00,6.00,4.00,35.00,9979.00,0.00,9.00,3268.00,1031.00,3.00,1.00
1120,62.00,-4461.00,0.00,-4.00,-3321.00,-1067.00,-3.00,-1.00,2185.00,5624.00,2.00,5.00,10051.00,-55.00,9.00,-0.00,7936.00,10034.00,7.00,9.00,-11156.00,23.00,-10.00,0.00,10075.00,-2279.00,9.00,-2.00,6766.00,4546.00,6.00,4.00,35.00,10069.00,0.00,9.00,3298.00,1041.00,3.00,1.00
1130,62.00,-4501.00,0.00,-4.00,-3351.00,-1077.00,-3.00,-1.00,2205.00,5674.00,2.00,5.00,10141.00,-55.00,9.00,-0.00,8006.00,10124.00,7.00,9.00,-11256.00,23.00,-10.00,0.00,10165.00,-2299.00,9.00,-2.00,6826.00,4586.00,6.00,4.00,35.00,10159.00,0.00,9.00,3328.00,1051.00,3.00,1.00
1140,62.00,-4541.00,0.00,-4.00,-3381.00,-1087.00,-3.00,-1.00,2225.00,5724.00,2.00,5.00,10231.00,-55.00,9.00,-0.00,8076.00,10214.00,7.00,9.00,-11356.00,23.00,-10.00,0.00,10255.00,-2319.00,9.00,-2.00,6886.00,4626.00,6.00,4.00,35.00,10249.00,0.00,9.00,3358.00,1061.00,3.00,1.00
1150,62.00,-4581.00,0.00,-4.00,-3411.00,-1097.00,-3.00,-1.00,2245.00,5774.00,2.00,5.00,10321.00,-55.00,9.00,-0.00,8146.00,10304.00,7.00,9.00,-11456.00,23.00,-10.00,0.00,10345.00,-2339.00,9.00,-2.00,6946.00,4666.00,6.00,4.00,35.00,10339.00,0.00,9.00,3388.00,1071.00,3.00,1.00
1160,62.00,-4621.00,0.00,-4.00,-3441.00,-1107.00,-3.00,-1.00,2265.00,5824.00,2.00,5.00,10411.00,-55.00,9.00,-0.00,8216.00,10394.00,7.00,9.00,-11556.00,23.00,-10.00,0.00,10435.00,-2359.00,9.00,-2.00,7006.00,4706.00,6.00,4.00,35.00,10429.00,0.00,9.00,3418.00,1081.00,3.00,1.00
1170,62.00,-4661.00,0.00,-4.00,-3471.00,-1117.00,-3.00,-1.00,2285.00,5874.00,2.00,5.00,10501.00,-55.00,9.00,-0.00,8286.00,10484.00,7.00,9.00,-11656.00,23.00,-10.00,0.00,10525.00,-2379.00,9.00,-2.00,7066.00,4746.00,6.00,4.00,35.00,10519.00,0.00,9.00,3448.00,1091.00,3.00,1.00
1180,62.00,-4701.00,0.00,-4.00,-3501.00,-1127.00,-3.00,-1.00,2305.00,5924.00,2.00,5.00,10591.00,-55.00,9.00,-0.00,8356.00,10574.00,7.00,9.00,-11756.00,23.00,-10.00,0.00,10615.00,-2399.00,9.00,-2.00,7126.00,4786.00,6.00,4.00,35.00,10609.00,0.00,9.00,3478.00,1101.00,3.00,1.00
1190,62.00,-4741.00,0.00,-4.00,-3531.00,-1137.00,-3.00,-1.00,2325.00,5974.00,2.00,5.00,10681.00,-55.00,9.00,-0.00,8426.00,10664.00,7.00,9.00,-11856.00,23.00,-10.00,0.00,10705.00,-2419.00,9.00,-2.00,7186.00,4826.00,6.00,4.00,35.00,10699.00,0.00,9.00,3508.00,1111.00,3.00,1.00
1200,62.00,-4781.00,0.00,-4.00,-3561.00,-1147.00,-3.00,-1.00,2345.00,6024.00,2.00,5.00,10771.00,-55.00,9.00,-0.00,8496.00,10754.00,7.00,9.00,-11956.00,23.00,-10.00,0.00,10795.00,-2439.00,9.00,-2.00,7246.00,4866.00,6.00,4.00,35.00,10789.00,0.00,9.00,3538.00,1121.00,3.00,1.00
1210,62.00,-4821.00,0.00,-4.00,-3591.00,-1157.00,-3.00,-1.00,2365.00,6074.00,2.00,5.00,10861.00,-55.00,9.00,-0.00,8566.00,10844.00,7.00,9.00,-12056.00,23.00,-10.00,0.00,10885.00,-2459.00,9.00,-2.00,7306.00,4906.00,6.00,4.00,35.00,10879.00,0.00,9.00,3568.00,1131.00,3.00,1.00
1220,62.00,-4861.00,0.00,-4.00,-3621.00,-1167.00,-3.00,-1.00,2385.00,6124.00,2.00,5.00,10951.00,-55.00,9.00,-0.00,8636.00,10934.00,7.00,9.00,-12156.00,23.00,-10.00,0.00,10975.00,-2479.00,9.00,-2.00,7366.00,4946.00,6.00,4.00,35.00,10969.00,0.00,9.00,3598.00,1141.00,3.00,1.00
1230,62.00,-4901.00,0.00,-4.00,-3651.00,-1177.00,-3.00,-1.00,2405.00,6174.00,2.00,5.00,11041.00,-55.00,9.00,-0.00,8706.00,11024.00,7.00,9.00,-12256.00,23.00,-10.00,0.00,11065.00,-2499.00,9.00,-2.00,7426.00,4986.00,6.00,4.00,35.00,11059.00,0.00,9.00,3628.00,1151.00,3.00,1.00
1240,62.00,-4941.00,0.00,-4.00,-3681.00,-1187.00,-3.00,-1.00,2425.00,6224.00,2.00,5.00,11131.00,-55.00,9.00,-0.00,8776.00,11114.00,7.00,9.00,-12356.00,23.00,-10.00,0.00,11155.00,-2519.00,9.00,-2.00,7486.00,5026.00,6.00,4.00,35.00,11149.00,0.00,9.00,3658.00,1161.00,3.00,1.00
1250,62.00,-4981.00,0.00,-4.00,-3711.00,-1197.00,-3.00,-1.00,2445.00,6274.00,2.00,5.00,11221.00,-55.00,9.00,-0.00,8846.00,11204.00,7.00,9.00,-12456.00,23.00,-10.00,0.00,11245.00,-2539.00,9.00,-2.00,7546.00,5066.00,6.00,4.00,35.00,11239.00,0.00,9.00,3688.00,1171.00,3.00,1.00
1260,62.00,-5021.00,0.00,-4.00,-3741.00,-1207.00,-3.00,-1.00,2465.00,6324.00,2.00,5.00,11311.00,-55.00,9.00,-0.00,8916.00,11294.00,7.00,9.00,-12556.00,23.00,-10.00,0.00,11335.00,-2559.00,9.00,-2.00,7606.00,5106.00,6.00,4.00,35.00,11329.00,0.00,9.00,3718.00,1181.00,3.00,1.00
1270,62.00,-5061.00,0.00,-4.00,-3771.00,-1217.00,-3.00,-1.00,2485.00,6374.00,2.00,5.00,11401.00,-55.00,9.00,-0.00,8986.00,11384.00,7.00,9.00,-12656.00,23.00,-10.00,0.00,11425.00,-2579.00,9.00,-2.00,7666.00,5146.00,6.00,4.00,35.00,11419.00,0.00,9.00,3748.00,1191.00,3.00,1.00
1280,62.00,-5101.00,0.00,-4.00,-3801.00,-1227.00,-3.00,-1.00,2505.00,6424.00,2.00,5.00,11491.00,-55.00,9.00,-0.00,9056.00,11474.00,7.00,9.00,-12756.00,23.00,-10.00,0.00,11515.00,-2599.00,9.00,-2.00,7726.00,5186.00,6.00,4.00,35.00,11509.00,0.00,9.00,3778.00,1201.00,3.00,1.00
1290,62.00,-5141.00,0.00,-4.00,-3831.00,-1237.00,-3.00,-1.00,2525.00,6474.00,2.00,5.00,11581.00,-55.00,9.00,-0.00,9126.00,11564.00,7.00,9.00,-12856.00,23.00,-10.00,0.00,11605.00,-2619.00,9.00,-2.00,7786.00,5226.00,6.00,4.00,35.00,11599.00,0.00,9.00,3808.00,1211.00,3.00,1.00
1300,62.00,-5181.00,0.00,-4.00,-3861.00,-1247.00,-3.00,-1.00,2545.00,6524.00,2.00,5.00,11671.00,-55.00,9.00,-0.00,9196.00,11654.00,7.00,9.00,-12956.00,23.00,-10.00,0.00,11695.00,-2639.00,9.00,-2.00,7846.00,5266.00,6.00,4.00,35.00,11689.00,0.00,9.00,3838.00,1221.00,3.00,1.00
1310,62.00,-5221.00,0.00,-4.00,-3891.00,-1257.00,-3.00,-1.00,2565.00,6574.00,2.00,5.00,11761.00,-55.00,9.00,-0.00,9266.00,11744.00,7.00,9.00,-13056.00,23.00,-10.00,0.00,11785.00,-2659.00,9.00,-2.00,7906.00,5306.00,6.00,4.00,35.00,11779.00,0.00,9.00,3868.00,1231.00,3.00,1.00
1320,62.00,-5261.00,0.00,-4.00,-3921.00,-1267.00,-3.00,-1.00,2585.00,6624.00,2.00,5.00,11851.00,-55.00,9.00,-0.00,9336.00,11834.00,7.00,9.00,-13156.00,23.00,-10.00,0.00,11875.00,-2679.00,9.00,-2.00,7966.00,5346.00,6.00,4.00,35.00,11869.00,0.00,9.00,3898.00,1241.00,3.00,1.00
